Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	[Arcobacter]_porcinus	NA	/mnt/e/focusDB/db/GCA_004299785.2_ASM429978v2_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiofilaceae	Thiofilum	Thiofilum_flexile	NA	/mnt/e/focusDB/db/GCA_000380185.1_ASM38018v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus_mobilis	NA	/mnt/e/focusDB/db/GCA_000327045.1_ASM32704v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	NA	Thioflexothrix	Thioflexothrix_psekupsii	NA	/mnt/e/focusDB/db/GCA_002149925.1_ASM214992v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiogranum	Thiogranum_longum	NA	/mnt/e/focusDB/db/GCA_004339085.1_ASM433908v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	NA	Thiohalobacter	Thiohalobacter_thiocyanaticus	NA	/mnt/e/focusDB/db/GCA_003932505.1_ASM393250v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	Thiohalocapsa_marina	NA	/mnt/e/focusDB/db/GCA_008632335.1_ASM863233v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiohalomonas	Thiohalomonas_denitrificans	NA	/mnt/e/focusDB/db/GCA_900102855.1_IMG-taxon_2593339163_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Thioalkalispiraceae	Thiohalophilus	Thiohalophilus_thiocyanatoxydans	NA	/mnt/e/focusDB/db/GCA_004366735.1_ASM436673v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Thiohalorhabdus	Thiohalorhabdus_denitrificans	NA	/mnt/e/focusDB/db/GCA_001399755.1_ASM139975v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Thiohalorhabdus	Thiohalorhabdus_denitrificans	NA	/mnt/e/focusDB/db/GCA_900101365.1_IMG-taxon_2596583511_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiohalospira	Thiohalospira_halophila	NA	/mnt/e/focusDB/db/GCA_900112605.1_IMG-taxon_2595698212_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Thiolapillus	Thiolapillus_brandeum	NA	/mnt/e/focusDB/db/GCA_000828615.1_ASM82861v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiolinaceae	Thiolinea	Thiolinea_disciformis	NA	/mnt/e/focusDB/db/GCA_000371925.1_ASM37192v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_aquaedulcis	NA	/mnt/e/focusDB/db/GCA_004001325.1_ASM400132v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_arctica	NA	/mnt/e/focusDB/db/GCA_000381085.1_ASM38108v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_chilensis	NA	/mnt/e/focusDB/db/GCA_000483485.1_ASM48348v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_indica	NA	/mnt/e/focusDB/db/GCA_004293625.1_ASM429362v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_sediminis	NA	/mnt/e/focusDB/db/GCA_005885815.1_ASM588581v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_xiamenensis	NA	/mnt/e/focusDB/db/GCA_013282625.1_ASM1328262v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_aerophila	NA	/mnt/e/focusDB/db/GCA_000227665.3_ASM22766v3_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_cyclica	NA	/mnt/e/focusDB/db/GCA_000214825.1_ASM21482v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_microaerophila	NA	/mnt/e/focusDB/db/GCA_000934765.1_ASM93476v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_pelophila	NA	/mnt/e/focusDB/db/GCA_000711195.1_ASM71119v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas_arsenitoxydans	NA	/mnt/e/focusDB/db/GCA_000253115.1_ASM25311v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas_bhubaneswarensis	NA	/mnt/e/focusDB/db/GCA_001418255.1_ASM141825v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas_bhubaneswarensis	NA	/mnt/e/focusDB/db/GCA_001517285.1_JGI_assembly_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas_delicata	NA	/mnt/e/focusDB/db/GCA_900088825.1_BBA-D_PRJEB14160_v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas_intermedia	NA	/mnt/e/focusDB/db/GCA_002028405.1_ASM202840v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	Thiopseudomonas_alkaliphila	NA	/mnt/e/focusDB/db/GCA_001267175.1_ASM126717v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	Thiopseudomonas_denitrificans	NA	/mnt/e/focusDB/db/GCA_002866065.1_ASM286606v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	Thiopseudomonas_denitrificans	NA	/mnt/e/focusDB/db/GCA_004363035.1_ASM436303v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus_drewsii	NA	/mnt/e/focusDB/db/GCA_000224065.2_ASM22406v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiorhodospira	Thiorhodospira_sibirica	NA	/mnt/e/focusDB/db/GCA_000227725.3_ASM22772v3_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Thiospirochaeta	Thiospirochaeta_perfilievii	NA	/mnt/e/focusDB/db/GCA_008329945.1_ASM832994v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiosulfatimonas	Thiosulfatimonas_sediminis	NA	/mnt/e/focusDB/db/GCA_011398355.1_ASM1139835v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiosulfativibrio	Thiosulfativibrio_zosterae	NA	/mnt/e/focusDB/db/GCA_011398155.1_ASM1139815v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix_caldifontis	NA	/mnt/e/focusDB/db/GCA_900107695.1_IMG-taxon_2599185268_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix_eikelboomii	NA	/mnt/e/focusDB/db/GCA_900167255.1_IMG-taxon_2585428147_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix_lacustris	NA	/mnt/e/focusDB/db/GCA_000621325.1_ASM62132v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix_nivea	NA	/mnt/e/focusDB/db/GCA_000260135.1_ASM26013v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix_unzii	NA	/mnt/e/focusDB/db/GCA_017901175.1_ASM1790117v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Thorselliaceae	Thorsellia	Thorsellia_anophelis	NA	/mnt/e/focusDB/db/GCA_900111395.1_IMG-taxon_2599185261_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Tibeticola	Tibeticola_sediminis	NA	/mnt/e/focusDB/db/GCA_003843835.1_ASM384383v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	NA	Timonella	Timonella_senegalensis	NA	/mnt/e/focusDB/db/GCA_000312125.1_ASM31212v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Tindallia	Tindallia_californiensis	NA	/mnt/e/focusDB/db/GCA_900107405.1_IMG-taxon_2651870111_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Tindallia	Tindallia_magadiensis	NA	/mnt/e/focusDB/db/GCA_900113635.1_IMG-taxon_2651870112_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	Tissierella_creatinini	NA	/mnt/e/focusDB/db/GCA_005046945.1_ASM504694v1_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	Tissierella_creatinophila	NA	/mnt/e/focusDB/db/GCA_001940565.1_ASM194056v1_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	Tissierella_praeacuta	NA	/mnt/e/focusDB/db/GCA_004346445.1_ASM434644v1_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	Tissierella_praeacuta	NA	/mnt/e/focusDB/db/GCA_900128955.1_IMG-taxon_2582581260_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Tistlia	Tistlia_consotensis	NA	/mnt/e/focusDB/db/GCA_900177295.1_IMG-taxon_2667527377_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Tistlia	Tistlia_consotensis	NA	/mnt/e/focusDB/db/GCA_900188055.1_IMG-taxon_2724679789_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistrella	Tistrella_bauzanensis	NA	/mnt/e/focusDB/db/GCA_014636235.1_ASM1463623v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas_auensis	NA	/mnt/e/focusDB/db/GCA_000023065.1_ASM2306v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas_lignilytica	NA	/mnt/e/focusDB/db/GCA_000527035.1_ASM52703v1_genomic.fasta
Bacteria	Cyanobacteria	NA	Nostocales	Tolypothrichaceae	Tolypothrix	Tolypothrix_tenuis	NA	/mnt/e/focusDB/db/GCA_002368295.1_ASM236829v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	NA	Tomitella	Tomitella_biformata	NA	/mnt/e/focusDB/db/GCA_000524475.1_ASM52447v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella_guamensis	NA	/mnt/e/focusDB/db/GCA_000734965.1_ASM73496v1_genomic.fasta
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Tractidigestivibacter	Tractidigestivibacter_scatoligenes	NA	/mnt/e/focusDB/db/GCA_001494635.1_ASM149463v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tranquillimonas	Tranquillimonas_alkanivorans	NA	/mnt/e/focusDB/db/GCA_900115595.1_IMG-taxon_2622736594_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Traorella	Traorella_massiliensis	NA	/mnt/e/focusDB/db/GCA_900104665.1_PRJEB16357_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Treboniaceae	Trebonia	Trebonia_kvetii	NA	/mnt/e/focusDB/db/GCA_007827045.1_ASM782704v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_azotonutricium	NA	/mnt/e/focusDB/db/GCA_000214355.1_ASM21435v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_berlinense	NA	/mnt/e/focusDB/db/GCA_900167025.1_IMG-taxon_2582581319_annotated_assembly_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_brennaborense	NA	/mnt/e/focusDB/db/GCA_000212415.1_ASM21241v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_caldarium	NA	/mnt/e/focusDB/db/GCA_000219725.1_ASM21972v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_denticola	NA	/mnt/e/focusDB/db/GCA_000008185.1_ASM818v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_lecithinolyticum	NA	/mnt/e/focusDB/db/GCA_000468055.1_ASM46805v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_maltophilum	NA	/mnt/e/focusDB/db/GCA_000413055.1_Trep_malt_ATCC_51939_V1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_medium	NA	/mnt/e/focusDB/db/GCA_000413035.1_Trep_medi_ATCC_700293_V1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_medium	NA	/mnt/e/focusDB/db/GCA_017161265.1_ASM1716126v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_pallidum	NA	/mnt/e/focusDB/db/GCA_000410535.2_ASM41053v2_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_paraluiscuniculi	NA	/mnt/e/focusDB/db/GCA_000217655.1_ASM21765v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_parvum	NA	/mnt/e/focusDB/db/GCA_017893965.1_ASM1789396v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_pedis	NA	/mnt/e/focusDB/db/GCA_017161325.1_ASM1716132v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_phagedenis	NA	/mnt/e/focusDB/db/GCA_008153345.1_ASM815334v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_porcinum	NA	/mnt/e/focusDB/db/GCA_900167145.1_IMG-taxon_2582581326_annotated_assembly_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_primitia	NA	/mnt/e/focusDB/db/GCA_000214375.1_ASM21437v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_putidum	NA	/mnt/e/focusDB/db/GCA_000755145.1_ASM75514v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_putidum	NA	/mnt/e/focusDB/db/GCA_007830595.1_ASM783059v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_rectale	NA	/mnt/e/focusDB/db/GCA_014984185.1_ASM1498418v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_ruminis	NA	/mnt/e/focusDB/db/GCA_017161305.1_ASM1716130v1_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_saccharophilum	NA	/mnt/e/focusDB/db/GCA_000255555.2_ASM25555v2_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_socranskii	NA	/mnt/e/focusDB/db/GCA_000468115.1_TsocrATCC35536v1.0_genomic.fasta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_succinifaciens	NA	/mnt/e/focusDB/db/GCA_000195275.1_ASM19527v1_genomic.fasta
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Trichlorobacter	Trichlorobacter_lovleyi	NA	/mnt/e/focusDB/db/GCA_000020385.1_ASM2038v1_genomic.fasta
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Trichlorobacter	Trichlorobacter_thiogenes	NA	/mnt/e/focusDB/db/GCA_900167465.1_IMG-taxon_2585428117_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_alkaliphilus	NA	/mnt/e/focusDB/db/GCA_003008695.1_ASM300869v1_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_collinsii	NA	/mnt/e/focusDB/db/GCA_900107505.1_IMG-taxon_2619618821_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_flocculiformis	NA	/mnt/e/focusDB/db/GCA_900113645.1_IMG-taxon_2619618836_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_ilyis	NA	/mnt/e/focusDB/db/GCA_900067235.1_Trichococcus_R210_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_ilyis	NA	/mnt/e/focusDB/db/GCA_900109135.1_IMG-taxon_2619618824_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_paludicola	NA	/mnt/e/focusDB/db/GCA_003052295.1_ASM305229v1_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_palustris	NA	/mnt/e/focusDB/db/GCA_900114465.1_IMG-taxon_2619618822_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_pasteurii	NA	/mnt/e/focusDB/db/GCA_900112935.1_IMG-taxon_2619618823_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus_patagoniensis	NA	/mnt/e/focusDB/db/GCA_003051085.1_ASM305108v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_caryophylli	NA	/mnt/e/focusDB/db/GCA_002879875.1_ASM287987v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_caryophylli	NA	/mnt/e/focusDB/db/GCA_003350265.1_ASM335026v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_caryophylli	NA	/mnt/e/focusDB/db/GCA_007097545.1_ASM709754v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_dabaoshanensis	NA	/mnt/e/focusDB/db/GCA_002879885.1_ASM287988v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_diaoshuihuensis	NA	/mnt/e/focusDB/db/GCA_003390925.1_ASM339092v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_dinghuensis	NA	/mnt/e/focusDB/db/GCA_003367175.1_ASM336717v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_fusca	NA	/mnt/e/focusDB/db/GCA_003628145.1_ASM362814v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_soli	NA	/mnt/e/focusDB/db/GCA_002879855.1_ASM287985v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia_symbiotica	NA	/mnt/e/focusDB/db/GCA_002934455.1_ASM293445v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_horizontis	NA	/mnt/e/focusDB/db/GCA_001518015.1_ASM151801v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_mobilis	NA	/mnt/e/focusDB/db/GCA_001681715.1_ASM168171v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_mobilis	NA	/mnt/e/focusDB/db/GCA_001681735.1_ASM168173v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_mobilis	NA	/mnt/e/focusDB/db/GCA_900106635.1_IMG-taxon_2693429875_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_multivorans	NA	/mnt/e/focusDB/db/GCA_001458415.1_Tr.multivorans_CECT7557_Seqman_Prokka_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_multivorans	NA	/mnt/e/focusDB/db/GCA_900112515.1_IMG-taxon_2615840706_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tritonibacter	Tritonibacter_scottomollicae	NA	/mnt/e/focusDB/db/GCA_003003215.1_ASM300321v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Tropherymataceae	Tropheryma	Tropheryma_whipplei	NA	/mnt/e/focusDB/db/GCA_000007485.1_ASM748v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter_naphthalenivorans	NA	/mnt/e/focusDB/db/GCA_900176475.1_IMG-taxon_2622736506_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicimonas	Tropicimonas_isoalkanivorans	NA	/mnt/e/focusDB/db/GCA_900112335.1_IMG-taxon_2615840715_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicimonas	Tropicimonas_sediminicola	NA	/mnt/e/focusDB/db/GCA_900188335.1_IMG-taxon_2681813518_annotated_assembly_genomic.fasta
Bacteria	Deinococcus-Thermus	Deinococci	Trueperales	Trueperaceae	Truepera	Truepera_radiovictrix	NA	/mnt/e/focusDB/db/GCA_000092425.1_ASM9242v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella_bernardiae	NA	/mnt/e/focusDB/db/GCA_001469025.1_ASM146902v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella_pecoris	NA	/mnt/e/focusDB/db/GCA_014926385.1_ASM1492638v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_asaccharolytica	NA	/mnt/e/focusDB/db/GCA_007858435.1_ASM785843v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_conjunctivitidis	NA	/mnt/e/focusDB/db/GCA_007858475.1_ASM785847v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_paurometabola	NA	/mnt/e/focusDB/db/GCA_000092225.1_ASM9222v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_pseudospumae	NA	/mnt/e/focusDB/db/GCA_001575195.1_ASM157519v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_pseudospumae	NA	/mnt/e/focusDB/db/GCA_001575205.1_ASM157520v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_pulmonis	NA	/mnt/e/focusDB/db/GCA_001575165.1_ASM157516v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella_pulmonis	NA	/mnt/e/focusDB/db/GCA_001575215.1_ASM157521v1_genomic.fasta
